States,Cancer Sites,Age Groups,Sex,Sex Code,Year,Count
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2006,152
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2007,169
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2008,169
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2009,177
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2010,195
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2011,169
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2012,169
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2013,189
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2014,173
Connecticut,Lung and Bronchus,60-64 years ,Male,M,2015,167
Delaware,Liver,55-59 years,Male,M,2009,16
Delaware,Liver,55-59 years,Male,M,2012,17
Delaware,Liver,55-59 years,Male,M,2013,19
Delaware,Liver,60-64 years ,Male,M,2012,18
Delaware,Liver,60-64 years ,Male,M,2013,16
Delaware,Liver,60-64 years ,Male,M,2015,16
Delaware,Lung and Bronchus,45-49 years,Female,F,2009,19
Delaware,Lung and Bronchus,45-49 years,Male,M,2007,19
Delaware,Lung and Bronchus,45-49 years,Male,M,2011,16
Delaware,Lung and Bronchus,50-54 years,Female,F,2000,16
Delaware,Lung and Bronchus,50-54 years,Female,F,2002,20
Delaware,Lung and Bronchus,50-54 years,Female,F,2003,17
Delaware,Lung and Bronchus,50-54 years,Female,F,2004,21
Delaware,Lung and Bronchus,50-54 years,Female,F,2005,22
Delaware,Lung and Bronchus,50-54 years,Female,F,2006,23
Delaware,Lung and Bronchus,50-54 years,Female,F,2007,20
Delaware,Lung and Bronchus,50-54 years,Female,F,2008,25
Delaware,Lung and Bronchus,50-54 years,Female,F,2009,21
Delaware,Lung and Bronchus,50-54 years,Female,F,2010,18
Delaware,Lung and Bronchus,50-54 years,Female,F,2011,20
Delaware,Lung and Bronchus,50-54 years,Female,F,2012,32
Delaware,Lung and Bronchus,50-54 years,Female,F,2013,17
Delaware,Lung and Bronchus,50-54 years,Female,F,2014,20
Delaware,Lung and Bronchus,50-54 years,Female,F,2015,21
Delaware,Lung and Bronchus,50-54 years,Male,M,2000,23
Delaware,Lung and Bronchus,50-54 years,Male,M,2001,22
Delaware,Lung and Bronchus,50-54 years,Male,M,2002,24
Delaware,Lung and Bronchus,50-54 years,Male,M,2003,26
Delaware,Lung and Bronchus,50-54 years,Male,M,2004,28
Delaware,Lung and Bronchus,50-54 years,Male,M,2005,25
Delaware,Lung and Bronchus,50-54 years,Male,M,2006,28
Delaware,Lung and Bronchus,50-54 years,Male,M,2007,23
Delaware,Lung and Bronchus,50-54 years,Male,M,2008,24
Delaware,Lung and Bronchus,50-54 years,Male,M,2009,16
Delaware,Lung and Bronchus,50-54 years,Male,M,2010,21
Delaware,Lung and Bronchus,50-54 years,Male,M,2011,28
Delaware,Lung and Bronchus,50-54 years,Male,M,2012,18
Delaware,Lung and Bronchus,50-54 years,Male,M,2013,21
Delaware,Lung and Bronchus,50-54 years,Male,M,2014,20
Delaware,Lung and Bronchus,50-54 years,Male,M,2015,16
Delaware,Lung and Bronchus,55-59 years,Female,F,2000,26
Delaware,Lung and Bronchus,55-59 years,Female,F,2001,24
Delaware,Lung and Bronchus,55-59 years,Female,F,2002,21
Delaware,Lung and Bronchus,55-59 years,Female,F,2003,33
Delaware,Lung and Bronchus,55-59 years,Female,F,2004,22
Delaware,Lung and Bronchus,55-59 years,Female,F,2005,42
Delaware,Lung and Bronchus,55-59 years,Female,F,2006,40
Delaware,Lung and Bronchus,55-59 years,Female,F,2007,29
Delaware,Lung and Bronchus,55-59 years,Female,F,2008,24
Delaware,Lung and Bronchus,55-59 years,Female,F,2009,27
Delaware,Lung and Bronchus,55-59 years,Female,F,2010,24
Delaware,Lung and Bronchus,55-59 years,Female,F,2011,29
Delaware,Lung and Bronchus,55-59 years,Female,F,2012,42
Delaware,Lung and Bronchus,55-59 years,Female,F,2013,43
Delaware,Lung and Bronchus,55-59 years,Female,F,2014,46
Delaware,Lung and Bronchus,55-59 years,Female,F,2015,43
Delaware,Lung and Bronchus,55-59 years,Male,M,2000,33
Delaware,Lung and Bronchus,55-59 years,Male,M,2001,32
Delaware,Lung and Bronchus,55-59 years,Male,M,2002,28
Delaware,Lung and Bronchus,55-59 years,Male,M,2003,41
Delaware,Lung and Bronchus,55-59 years,Male,M,2004,39
Delaware,Lung and Bronchus,55-59 years,Male,M,2005,31
Delaware,Lung and Bronchus,55-59 years,Male,M,2006,42
Delaware,Lung and Bronchus,55-59 years,Male,M,2007,33
Delaware,Lung and Bronchus,55-59 years,Male,M,2008,30
Delaware,Lung and Bronchus,55-59 years,Male,M,2009,35
Delaware,Lung and Bronchus,55-59 years,Male,M,2010,41
Delaware,Lung and Bronchus,55-59 years,Male,M,2011,43
Delaware,Lung and Bronchus,55-59 years,Male,M,2012,29
Delaware,Lung and Bronchus,55-59 years,Male,M,2013,37
Delaware,Lung and Bronchus,55-59 years,Male,M,2014,44
Delaware,Lung and Bronchus,55-59 years,Male,M,2015,33
Delaware,Lung and Bronchus,60-64 years ,Female,F,2000,29
Delaware,Lung and Bronchus,60-64 years ,Female,F,2001,26
Delaware,Lung and Bronchus,60-64 years ,Female,F,2002,42
Delaware,Lung and Bronchus,60-64 years ,Female,F,2003,57
Delaware,Lung and Bronchus,60-64 years ,Female,F,2004,43
Delaware,Lung and Bronchus,60-64 years ,Female,F,2005,66
Delaware,Lung and Bronchus,60-64 years ,Female,F,2006,50
Delaware,Lung and Bronchus,60-64 years ,Female,F,2007,48
Delaware,Lung and Bronchus,60-64 years ,Female,F,2008,42
Delaware,Lung and Bronchus,60-64 years ,Female,F,2009,43
Delaware,Lung and Bronchus,60-64 years ,Female,F,2010,53
Delaware,Lung and Bronchus,60-64 years ,Female,F,2011,42
Delaware,Lung and Bronchus,60-64 years ,Female,F,2012,36
Delaware,Lung and Bronchus,60-64 years ,Female,F,2013,59
Delaware,Lung and Bronchus,60-64 years ,Female,F,2014,44
Delaware,Lung and Bronchus,60-64 years ,Female,F,2015,41
Delaware,Lung and Bronchus,60-64 years ,Male,M,2000,60
Delaware,Lung and Bronchus,60-64 years ,Male,M,2001,59
Delaware,Lung and Bronchus,60-64 years ,Male,M,2002,53
Delaware,Lung and Bronchus,60-64 years ,Male,M,2003,36
Delaware,Lung and Bronchus,60-64 years ,Male,M,2004,61
Delaware,Lung and Bronchus,60-64 years ,Male,M,2005,55
Delaware,Lung and Bronchus,60-64 years ,Male,M,2006,51
Delaware,Lung and Bronchus,60-64 years ,Male,M,2007,56
Delaware,Lung and Bronchus,60-64 years ,Male,M,2008,46
Delaware,Lung and Bronchus,60-64 years ,Male,M,2009,44
Delaware,Lung and Bronchus,60-64 years ,Male,M,2010,43
Delaware,Lung and Bronchus,60-64 years ,Male,M,2011,56
Delaware,Lung and Bronchus,60-64 years ,Male,M,2012,51
Delaware,Lung and Bronchus,60-64 years ,Male,M,2013,56
Delaware,Lung and Bronchus,60-64 years ,Male,M,2014,39
Delaware,Lung and Bronchus,60-64 years ,Male,M,2015,59
District of Columbia,Liver,55-59 years,Male,M,2008,16
District of Columbia,Liver,55-59 years,Male,M,2011,16
District of Columbia,Liver,60-64 years ,Male,M,2010,17
District of Columbia,Liver,60-64 years ,Male,M,2011,16
District of Columbia,Liver,60-64 years ,Male,M,2014,21
District of Columbia,Liver,60-64 years ,Male,M,2015,21
District of Columbia,Lung and Bronchus,50-54 years,Female,F,2006,16
District of Columbia,Lung and Bronchus,50-54 years,Female,F,2007,16
District of Columbia,Lung and Bronchus,50-54 years,Female,F,2010,16
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2000,17
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2001,18
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2002,18
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2003,23
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2005,16
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2006,26
District of Columbia,Lung and Bronchus,50-54 years,Male,M,2009,26
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2001,18
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2005,19
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2006,18
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2009,24
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2010,16
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2012,18
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2013,27
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2014,17
District of Columbia,Lung and Bronchus,55-59 years,Female,F,2015,24
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2000,29
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2001,19
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2002,27
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2003,34
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2004,21
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2005,21
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2006,18
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2007,25
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2008,23
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2009,17
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2010,21
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2011,27
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2012,35
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2013,21
District of Columbia,Lung and Bronchus,55-59 years,Male,M,2014,22
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2000,19
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2001,18
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2003,23
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2004,18
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2005,25
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2007,23
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2008,19
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2009,16
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2010,23
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2011,21
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2012,27
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2013,20
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2014,27
District of Columbia,Lung and Bronchus,60-64 years ,Female,F,2015,32
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2000,24
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2001,45
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2002,27
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2003,25
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2004,35
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2005,22
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2006,31
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2007,23
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2008,27
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2009,28
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2010,36
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2011,22
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2012,42
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2013,23
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2014,26
District of Columbia,Lung and Bronchus,60-64 years ,Male,M,2015,24
Florida,Tongue,40-44 years,Female,F,2002,17
Florida,Tongue,40-44 years,Male,M,2000,17
Florida,Tongue,40-44 years,Male,M,2001,17
Florida,Tongue,40-44 years,Male,M,2002,21
Florida,Tongue,40-44 years,Male,M,2003,20
Florida,Tongue,40-44 years,Male,M,2004,22
Florida,Tongue,40-44 years,Male,M,2005,21
Florida,Tongue,40-44 years,Male,M,2006,25
Florida,Tongue,40-44 years,Male,M,2010,18
Florida,Tongue,40-44 years,Male,M,2012,20
Florida,Tongue,40-44 years,Male,M,2014,20
Florida,Tongue,40-44 years,Male,M,2015,18
Florida,Tongue,45-49 years,Female,F,2002,17
Florida,Tongue,45-49 years,Female,F,2003,18
Florida,Tongue,45-49 years,Female,F,2004,24
Florida,Tongue,45-49 years,Female,F,2006,22
Florida,Tongue,45-49 years,Female,F,2007,17
Florida,Tongue,45-49 years,Female,F,2008,30
Florida,Tongue,45-49 years,Female,F,2010,19
Florida,Tongue,45-49 years,Female,F,2011,16
Florida,Tongue,45-49 years,Male,M,2000,45
Florida,Tongue,45-49 years,Male,M,2001,35
Florida,Tongue,45-49 years,Male,M,2002,37
Florida,Tongue,45-49 years,Male,M,2003,55
Florida,Tongue,45-49 years,Male,M,2004,56
Florida,Tongue,45-49 years,Male,M,2005,49
Florida,Tongue,45-49 years,Male,M,2006,52
Florida,Tongue,45-49 years,Male,M,2007,43
Florida,Tongue,45-49 years,Male,M,2008,64
Florida,Tongue,45-49 years,Male,M,2009,51
Florida,Tongue,45-49 years,Male,M,2010,40
Florida,Tongue,45-49 years,Male,M,2011,44
Florida,Tongue,45-49 years,Male,M,2012,38
Florida,Tongue,45-49 years,Male,M,2013,59
Florida,Tongue,45-49 years,Male,M,2014,31
Florida,Tongue,45-49 years,Male,M,2015,44
Florida,Tongue,50-54 years,Female,F,2000,16
Florida,Tongue,50-54 years,Female,F,2001,19
Florida,Tongue,50-54 years,Female,F,2003,19
Florida,Tongue,50-54 years,Female,F,2005,20
Florida,Tongue,50-54 years,Female,F,2006,22
Florida,Tongue,50-54 years,Female,F,2007,26
Florida,Tongue,50-54 years,Female,F,2008,19
Florida,Tongue,50-54 years,Female,F,2009,32
Florida,Tongue,50-54 years,Female,F,2010,35
Florida,Tongue,50-54 years,Female,F,2011,33
Florida,Tongue,50-54 years,Female,F,2012,26
Florida,Tongue,50-54 years,Female,F,2013,30
Florida,Tongue,50-54 years,Female,F,2014,28
Florida,Tongue,50-54 years,Female,F,2015,35
Florida,Tongue,50-54 years,Male,M,2000,68
Florida,Tongue,50-54 years,Male,M,2001,74
Florida,Tongue,50-54 years,Male,M,2002,68
Florida,Tongue,50-54 years,Male,M,2003,55
Florida,Tongue,50-54 years,Male,M,2004,81
Florida,Tongue,50-54 years,Male,M,2005,95
Florida,Tongue,50-54 years,Male,M,2006,76
Florida,Tongue,50-54 years,Male,M,2007,74
Florida,Tongue,50-54 years,Male,M,2008,76
Florida,Tongue,50-54 years,Male,M,2009,70
Florida,Tongue,50-54 years,Male,M,2010,100
Florida,Tongue,50-54 years,Male,M,2011,78
Florida,Tongue,50-54 years,Male,M,2012,93
Florida,Tongue,50-54 years,Male,M,2013,90
Florida,Tongue,50-54 years,Male,M,2014,100
Florida,Tongue,50-54 years,Male,M,2015,85
Florida,Tongue,55-59 years,Female,F,2001,24
Florida,Tongue,55-59 years,Female,F,2002,18
Florida,Tongue,55-59 years,Female,F,2003,26
Florida,Tongue,55-59 years,Female,F,2004,28
Florida,Tongue,55-59 years,Female,F,2006,32
Florida,Tongue,55-59 years,Female,F,2007,32
Florida,Tongue,55-59 years,Female,F,2008,28
Florida,Tongue,55-59 years,Female,F,2009,24
Florida,Tongue,55-59 years,Female,F,2010,20
Florida,Tongue,55-59 years,Female,F,2011,41
Florida,Tongue,55-59 years,Female,F,2012,27
Florida,Tongue,55-59 years,Female,F,2013,30
Florida,Tongue,55-59 years,Female,F,2014,36
Florida,Tongue,55-59 years,Female,F,2015,35
Florida,Tongue,55-59 years,Male,M,2000,54
Florida,Tongue,55-59 years,Male,M,2001,67
Florida,Tongue,55-59 years,Male,M,2002,74
Florida,Tongue,55-59 years,Male,M,2003,111
Florida,Tongue,55-59 years,Male,M,2004,86
Florida,Tongue,55-59 years,Male,M,2005,88
Florida,Tongue,55-59 years,Male,M,2006,105
Florida,Tongue,55-59 years,Male,M,2007,122
Florida,Tongue,55-59 years,Male,M,2008,112
Florida,Tongue,55-59 years,Male,M,2009,115
Florida,Tongue,55-59 years,Male,M,2010,129
Florida,Tongue,55-59 years,Male,M,2011,126
Florida,Tongue,55-59 years,Male,M,2012,119
Florida,Tongue,55-59 years,Male,M,2013,140
Florida,Tongue,55-59 years,Male,M,2014,145
Florida,Tongue,55-59 years,Male,M,2015,136
Florida,Tongue,60-64 years ,Female,F,2000,27
Florida,Tongue,60-64 years ,Female,F,2001,26
Florida,Tongue,60-64 years ,Female,F,2002,36
Florida,Tongue,60-64 years ,Female,F,2005,30
Florida,Tongue,60-64 years ,Female,F,2006,35
Florida,Tongue,60-64 years ,Female,F,2007,36
Florida,Tongue,60-64 years ,Female,F,2008,22
Florida,Tongue,60-64 years ,Female,F,2009,23
Florida,Tongue,60-64 years ,Female,F,2010,19
Florida,Tongue,60-64 years ,Female,F,2011,35
Florida,Tongue,60-64 years ,Female,F,2012,34
Florida,Tongue,60-64 years ,Female,F,2013,36
Florida,Tongue,60-64 years ,Female,F,2014,44
Florida,Tongue,60-64 years ,Female,F,2015,33
Florida,Tongue,60-64 years ,Male,M,2000,73
Florida,Tongue,60-64 years ,Male,M,2001,65
Florida,Tongue,60-64 years ,Male,M,2002,64
Florida,Tongue,60-64 years ,Male,M,2003,78
Florida,Tongue,60-64 years ,Male,M,2004,82
Florida,Tongue,60-64 years ,Male,M,2005,89
Florida,Tongue,60-64 years ,Male,M,2006,109
Florida,Tongue,60-64 years ,Male,M,2007,102
Florida,Tongue,60-64 years ,Male,M,2008,166
Florida,Tongue,60-64 years ,Male,M,2009,129
Florida,Tongue,60-64 years ,Male,M,2010,137
Florida,Tongue,60-64 years ,Male,M,2011,116
Florida,Tongue,60-64 years ,Male,M,2012,161
Florida,Tongue,60-64 years ,Male,M,2013,142
Florida,Tongue,60-64 years ,Male,M,2014,164
Florida,Tongue,60-64 years ,Male,M,2015,157
Florida,Liver,40-44 years,Male,M,2000,25
Florida,Liver,40-44 years,Male,M,2001,26
Florida,Liver,40-44 years,Male,M,2002,16
Florida,Liver,40-44 years,Male,M,2003,23
Florida,Liver,40-44 years,Male,M,2005,16
Florida,Liver,40-44 years,Male,M,2006,27
Florida,Liver,40-44 years,Male,M,2007,22
Florida,Liver,40-44 years,Male,M,2009,17
Florida,Liver,40-44 years,Male,M,2010,21
Florida,Liver,40-44 years,Male,M,2015,19
Florida,Liver,45-49 years,Male,M,2000,56
Florida,Liver,45-49 years,Male,M,2001,61
Florida,Liver,45-49 years,Male,M,2002,76
Florida,Liver,45-49 years,Male,M,2003,73
Florida,Liver,45-49 years,Male,M,2004,63
Florida,Liver,45-49 years,Male,M,2005,68
Florida,Liver,45-49 years,Male,M,2006,56
Florida,Liver,45-49 years,Male,M,2007,67
Florida,Liver,45-49 years,Male,M,2008,59
Florida,Liver,45-49 years,Male,M,2009,65
Florida,Liver,45-49 years,Male,M,2010,36
Florida,Liver,45-49 years,Male,M,2011,51
Florida,Liver,45-49 years,Male,M,2012,43
Florida,Liver,45-49 years,Male,M,2013,34
Florida,Liver,45-49 years,Male,M,2014,23
Florida,Liver,45-49 years,Male,M,2015,35
Florida,Liver,50-54 years,Female,F,2001,17
